0.851394 0.86819 0.839027 0.801558 0.902452 0.88752 0.795944 0.718457 0.782734 0.78898 0.615066 0.580231 0.764705 0.796801 
0.91788 0.920106 0.869175 0.876098 0.942045 0.927646 0.796424 0.768727 0.796536 0.84587 0.681736 0.679201 0.825958 0.831777 
0.848844 0.898678 0.84502 0.832744 0.91594 0.863965 0.845798 0.727145 0.760429 0.780939 0.663483 0.668303 0.751917 0.780466 
0.874175 0.916558 0.887974 0.931891 0.944735 0.870607 0.798962 0.767606 0.774837 0.765402 0.71847 0.720825 0.794225 0.734795 
0.866367 0.884847 0.889155 0.902012 0.904634 0.844673 0.781658 0.705674 0.706897 0.699607 0.697916 0.71904 0.688497 0.671937 
0.897144 0.904981 0.882517 0.889952 0.929515 0.913702 0.802531 0.773535 0.752845 0.810286 0.680653 0.746432 0.771713 0.768019 
0.915561 0.909987 0.887388 0.891871 0.948676 0.925151 0.782684 0.876737 0.808451 0.804865 0.70143 0.735446 0.824254 0.811079 
0.907662 0.91768 0.901332 0.925706 0.952027 0.907046 0.771104 0.801576 0.775466 0.828197 0.757571 0.764911 0.830138 0.829051 
0.889645 0.911127 0.892952 0.907227 0.933452 0.898834 0.799749 0.850372 0.808636 0.776926 0.726258 0.762256 0.772126 0.752601 
0.945044 0.933235 0.94287 0.953925 0.941376 0.921969 0.710541 0.890549 0.827829 0.855015 0.808999 0.824727 0.881104 0.846505 
0.910217 0.912663 0.87904 0.902354 0.937337 0.940443 0.786789 0.863847 0.824669 0.803126 0.731517 0.776582 0.801166 0.821405 
0.910217 0.912663 0.87904 0.902354 0.937337 0.940443 0.783265 0.863847 0.824669 0.803126 0.731517 0.776582 0.801166 0.821405 
0.826684 0.824077 0.809941 0.827765 0.874716 0.875059 0.785511 0.78257 0.794174 0.720565 0.627331 0.645917 0.671175 0.742386 
0.911446 0.912663 0.87904 0.902354 0.936793 0.940443 0.785499 0.863847 0.824669 0.803126 0.731517 0.774622 0.801166 0.821405 
0.861612 0.818587 0.820832 0.818925 0.880795 0.901235 0.814467 0.805136 0.795202 0.7788 0.628069 0.62162 0.683475 0.777205 
0.833977 0.824077 0.809941 0.827765 0.87913 0.875659 0.788932 0.78257 0.794174 0.720196 0.627331 0.644299 0.671175 0.742386 
0.80411 0.818957 0.80523 0.825545 0.851896 0.817542 0.820531 0.74919 0.704165 0.65923 0.632025 0.645309 0.620818 0.624508 
0.814798 0.82637 0.806079 0.830133 0.856348 0.821751 0.820531 0.74919 0.704165 0.65923 0.632025 0.645309 0.620818 0.624508 
0.744969 0.72997 0.73721 0.715134 0.775493 0.77637 0.823789 0.678805 0.701767 0.624122 0.490549 0.541789 0.637804 0.569938 
0.844253 0.840789 0.82046 0.836175 0.876777 0.876733 0.791886 0.76629 0.79516 0.720194 0.623696 0.634572 0.762179 0.734853 
0.786949 0.760374 0.747973 0.725329 0.794459 0.818243 0.831104 0.708718 0.711254 0.663026 0.509801 0.53342 0.653214 0.665611 
0.863827 0.85998 0.8367 0.841166 0.900315 0.873947 0.777439 0.763655 0.796422 0.718239 0.634649 0.659013 0.767745 0.758366 
0.871922 0.866363 0.841636 0.855042 0.910501 0.891309 0.76182 0.778665 0.798628 0.720666 0.651143 0.672239 0.761399 0.760044 
0.856429 0.869213 0.839727 0.822859 0.892458 0.90981 0.751352 0.822069 0.791353 0.772594 0.650769 0.73428 0.780767 0.781553 
0.817212 0.850152 0.784462 0.77664 0.877721 0.867768 0.786067 0.768313 0.727775 0.754471 0.562015 0.718715 0.684138 0.713558 
0.845674 0.874209 0.844062 0.849077 0.923054 0.910162 0.785288 0.791378 0.769326 0.800641 0.5791 0.723323 0.687199 0.77716 
0.841585 0.881932 0.79712 0.823612 0.909947 0.902741 0.78642 0.795726 0.770705 0.777659 0.58805 0.727677 0.728453 0.712971 
0.859053 0.853851 0.809606 0.840261 0.884402 0.876787 0.797632 0.732676 0.735614 0.73123 0.558782 0.708417 0.679639 0.661354 
0.801194 0.85276 0.744446 0.746072 0.84274 0.840482 0.81222 0.729721 0.713304 0.732522 0.474094 0.613216 0.585882 0.618295 
0.889432 0.878269 0.844748 0.882527 0.909011 0.885895 0.78655 0.817536 0.75812 0.753874 0.660048 0.764392 0.699604 0.743631 
0.852351 0.871521 0.816599 0.84651 0.869374 0.850294 0.797547 0.785955 0.718491 0.738704 0.642006 0.71262 0.688887 0.738966 
0.885544 0.890191 0.833244 0.875911 0.9002 0.88509 0.81267 0.796493 0.739227 0.756811 0.664502 0.705665 0.724255 0.776305 
0.887106 0.898265 0.857184 0.869231 0.91099 0.866617 0.794505 0.752698 0.760053 0.787296 0.729605 0.745534 0.740871 0.741953 
0.894614 0.926037 0.857233 0.866843 0.923443 0.90789 0.786126 0.804372 0.77936 0.805358 0.689331 0.703034 0.80397 0.756453 
0.89038 0.914689 0.896236 0.871436 0.925299 0.903802 0.768244 0.797778 0.769485 0.785085 0.677538 0.659769 0.788052 0.735303 
0.929967 0.956829 0.921671 0.923576 0.958167 0.911524 0.784353 0.859183 0.766864 0.810307 0.789965 0.773752 0.866043 0.760579 
0.913357 0.951928 0.923218 0.929672 0.940583 0.919461 0.752673 0.836503 0.79919 0.779913 0.816851 0.804505 0.843529 0.76338 
0.942202 0.934248 0.902143 0.927509 0.958689 0.910863 0.778265 0.824533 0.806424 0.830442 0.777777 0.76622 0.815299 0.822632 
0.923915 0.944193 0.906063 0.912446 0.923293 0.896659 0.800504 0.795627 0.757888 0.814228 0.7794 0.759089 0.80742 0.730128 
0.954195 0.941887 0.896044 0.935283 0.950911 0.915189 0.775958 0.873005 0.804204 0.859632 0.790127 0.799831 0.873986 0.838258 
0.920006 0.929482 0.883981 0.897148 0.920998 0.906565 0.812686 0.851237 0.782285 0.838299 0.715208 0.746353 0.823379 0.841217 
0.913365 0.935882 0.877547 0.895912 0.945834 0.932706 0.7788 0.848362 0.800234 0.824303 0.701816 0.767916 0.828772 0.843602 
